# MISSION PROFILE DATA
# Timestamp: 2026-06-25 16:50:17
# Deep Target: 2.50 m
# Shallow Target: 0.55 m
# Profile Count: 2
# Deep Tolerance: 0.33 m
# Shallow Tolerance: 0.10 m
# Hold Duration: 30 s
# PID: P=95.00, I=0.00, D=1300.00
# Neutral ADC: 1850
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
44.01,2.106,122.57,1845,1877,2
44.08,2.108,122.60,1845,1812,2
44.19,2.111,122.63,1845,1891,2
44.27,2.114,122.66,1846,1852,2
44.37,2.117,122.68,1845,1852,2
44.47,2.119,122.70,1845,1853,2
44.58,2.121,122.73,1845,1840,2
44.68,2.125,122.77,1845,1840,2
44.85,2.130,122.82,1846,1866,2
45.03,2.131,122.83,1846,1814,2
45.03,2.134,122.86,1845,1880,2
45.09,2.136,122.88,1845,1828,2
45.17,2.138,122.90,1845,1880,2
45.28,2.141,122.93,1846,1842,2
45.38,2.144,122.96,1845,1855,2
45.48,2.146,122.98,1846,1855,2
45.59,2.149,123.01,1846,1842,2
45.69,2.153,123.05,1845,1856,2
45.85,2.155,123.07,1845,1869,2
46.01,2.160,123.13,1846,1817,2
46.01,2.161,123.13,1845,1843,2
46.09,2.163,123.15,1845,1817,2
46.19,2.166,123.18,1846,1922,2
46.27,2.169,123.21,1853,1857,2
46.38,2.171,123.24,1872,1858,2
46.48,2.174,123.26,1879,1845,2
46.58,2.176,123.28,1879,1858,2
46.69,2.179,123.32,1879,1845,2
46.83,2.182,123.34,1879,1859,2
47.02,2.187,123.40,1879,1820,2
47.02,2.187,123.39,1872,1859,2
47.08,2.188,123.41,1854,1820,2
47.18,2.190,123.43,1847,1898,2
47.28,2.193,123.46,1847,1847,2
47.39,2.195,123.48,1849,1860,2
47.49,2.199,123.51,1853,1847,2
47.57,2.200,123.52,1852,1873,2
47.68,2.202,123.55,1852,1835,2
47.86,2.206,123.59,1852,1848,2
48.00,2.210,123.63,1852,1822,2
48.00,2.210,123.62,1852,1874,2
48.08,2.212,123.65,1852,1822,2
48.19,2.214,123.66,1852,1901,2
48.29,2.217,123.70,1851,1849,2
48.39,2.219,123.71,1852,1862,2
48.48,2.221,123.74,1852,1849,2
48.58,2.223,123.76,1852,1849,2
48.68,2.226,123.79,1852,1850,2
48.82,2.228,123.81,1852,1863,2
48.92,2.231,123.84,1852,1824,2
49.05,2.235,123.88,1852,1850,2
49.08,2.235,123.88,1853,1863,2
49.19,2.238,123.91,1852,1877,2
49.29,2.240,123.93,1852,1864,2
49.37,2.241,123.94,1852,1851,2
49.48,2.244,123.97,1853,1838,2
49.58,2.246,123.99,1852,1865,2
49.68,2.248,124.01,1852,1852,2
49.89,2.252,124.05,1852,1852,2
50.03,2.255,124.08,1852,1826,2
50.03,2.256,124.09,1852,1878,2
50.09,2.257,124.11,1853,1826,2
50.17,2.260,124.13,1852,1892,2
50.27,2.261,124.14,1852,1866,2
50.38,2.263,124.16,1852,1840,2
50.48,2.266,124.19,1853,1853,2
50.58,2.268,124.21,1852,1867,2
50.69,2.269,124.23,1852,1854,2
50.83,2.273,124.27,1853,1841,2
50.93,2.275,124.28,1852,1828,2
51.05,2.277,124.31,1852,1880,2
51.07,2.278,124.31,1852,1855,2
51.17,2.280,124.33,1852,1868,2
51.28,2.282,124.35,1852,1855,2
51.38,2.285,124.38,1852,1855,2
51.49,2.287,124.40,1852,1869,2
51.59,2.289,124.42,1852,1856,2
51.70,2.290,124.44,1852,1856,2
51.82,2.292,124.46,1852,1830,2
51.88,2.295,124.48,1851,1869,2
52.01,2.297,124.50,1852,1870,2
52.09,2.299,124.52,1852,1831,2
52.17,2.300,124.54,1852,1883,2
52.28,2.302,124.55,1851,1844,2
52.38,2.305,124.58,1852,1857,2
52.49,2.307,124.60,1852,1870,2
52.59,2.309,124.62,1852,1858,2
52.70,2.311,124.65,1852,1858,2
52.84,2.314,124.67,1853,1832,2
52.88,2.314,124.68,1852,1858,2
53.00,2.318,124.71,1852,1871,2
53.08,2.318,124.72,1852,1832,2
53.19,2.320,124.73,1853,1885,2
53.29,2.322,124.75,1853,1859,2
53.37,2.324,124.78,1852,1859,2
53.48,2.326,124.80,1852,1859,2
53.58,2.327,124.81,1852,1859,2
53.69,2.331,124.84,1853,1847,2
53.84,2.332,124.86,1852,1886,2
54.02,2.334,124.88,1852,1834,2
54.02,2.335,124.89,1852,1847,2
54.08,2.337,124.90,1852,1860,2
54.19,2.339,124.93,1852,1874,2
54.29,2.340,124.94,1852,1861,2
54.39,2.342,124.96,1852,1848,2
54.48,2.344,124.97,1852,1861,2
54.58,2.346,125.00,1852,1861,2
54.68,2.348,125.02,1852,1861,2
54.85,2.350,125.04,1852,1862,2
55.02,2.351,125.05,1852,1836,2
55.02,2.354,125.08,1852,1862,2
55.08,2.354,125.08,1852,1849,2
55.18,2.357,125.11,1852,1875,2
55.29,2.358,125.12,1852,1875,2
55.39,2.360,125.14,1852,1850,2
55.48,2.361,125.15,1852,1863,2
55.58,2.364,125.18,1852,1850,2
55.68,2.365,125.19,1852,1876,2
55.84,2.368,125.22,1852,1850,2
55.90,2.369,125.23,1853,1837,2
56.02,2.371,125.25,1853,1876,2
56.08,2.372,125.26,1852,1851,2
56.18,2.374,125.28,1852,1877,2
56.29,2.376,125.30,1852,1864,2
56.39,2.378,125.32,1853,1864,2
56.49,2.379,125.34,1852,1864,2
56.57,2.380,125.34,1852,1852,2
56.68,2.381,125.36,1852,1852,2
56.82,2.384,125.38,1852,1852,2
57.00,2.387,125.41,1852,1839,2
57.00,2.388,125.42,1852,1878,2
57.08,2.388,125.43,1852,1839,2
57.18,2.389,125.44,1852,1891,2
57.28,2.392,125.46,1853,1852,2
57.39,2.394,125.48,1852,1879,2
57.49,2.395,125.50,1852,1866,2
57.59,2.397,125.51,1852,1853,2
57.68,2.399,125.53,1852,1866,2
57.84,2.401,125.55,1852,1866,2
58.10,2.402,125.56,1853,1840,2
58.10,2.405,125.59,1852,1867,2
58.11,2.406,125.60,1852,1854,2
58.19,2.407,125.61,1852,1841,2
58.29,2.408,125.62,1860,1906,2
58.39,2.410,125.64,1882,1854,2
58.47,2.411,125.65,1875,1867,2
58.58,2.413,125.67,1862,1855,2
58.68,2.414,125.69,1858,1868,2
58.86,2.417,125.71,1858,1855,2
59.01,2.418,125.73,1858,1842,2
59.01,2.419,125.74,1857,1881,2
59.09,2.420,125.74,1858,1842,2
59.20,2.421,125.76,1858,1881,2
59.28,2.422,125.77,1858,1842,2
59.38,2.425,125.80,1857,1869,2
59.49,2.427,125.81,1857,1882,2
59.59,2.428,125.82,1857,1869,2
59.69,2.428,125.83,1858,1856,2
59.85,2.431,125.86,1857,1843,2
60.04,2.434,125.89,1857,1843,2
60.04,2.433,125.88,1858,1882,2
60.08,2.434,125.88,1857,1843,2
60.18,2.435,125.90,1857,1883,2
60.29,2.437,125.91,1857,1857,2
60.39,2.438,125.93,1858,1870,2
60.49,2.439,125.94,1857,1857,2
60.58,2.440,125.95,1857,1857,2
60.68,2.442,125.97,1858,1857,2
60.83,2.444,125.98,1858,1870,2
61.01,2.446,126.01,1858,1844,2
61.01,2.447,126.02,1858,1871,2
61.09,2.448,126.03,1858,1845,2
61.20,2.450,126.05,1857,1897,2
61.28,2.450,126.05,1857,1845,2
61.38,2.450,126.05,1857,1871,2
61.49,2.452,126.07,1857,1845,2
61.59,2.454,126.09,1857,1871,2
61.69,2.455,126.09,1858,1872,2
61.84,2.456,126.11,1857,1859,2
61.88,2.458,126.13,1857,1846,2
62.01,2.459,126.14,1857,1885,2
62.09,2.461,126.15,1857,1846,2
62.19,2.461,126.16,1857,1885,2
62.29,2.462,126.17,1858,1846,2
62.38,2.463,126.17,1857,1859,2
62.48,2.465,126.19,1857,1859,2
62.58,2.465,126.20,1857,1873,2
62.69,2.467,126.22,1857,1847,2
62.84,2.468,126.23,1858,1873,2
63.00,2.471,126.26,1857,1847,2
63.00,2.470,126.25,1857,1860,2
63.08,2.472,126.27,1857,1847,2
63.18,2.473,126.28,1858,1899,2
63.28,2.474,126.29,1857,1860,2
63.38,2.475,126.30,1857,1861,2
63.49,2.476,126.31,1857,1861,2
63.59,2.478,126.33,1858,1861,2
63.70,2.478,126.33,1857,1874,2
63.86,2.480,126.35,1857,1848,2
63.99,2.481,126.36,1857,1848,2
63.99,2.482,126.37,1857,1874,2
64.09,2.483,126.38,1857,1874,2
64.19,2.485,126.40,1857,1861,2
64.30,2.484,126.39,1858,1875,2
64.38,2.485,126.40,1857,1835,2
64.48,2.487,126.42,1857,1862,2
64.59,2.488,126.43,1857,1875,2
64.69,2.489,126.44,1858,1862,2
64.85,2.491,126.46,1857,1862,2
65.02,2.493,126.48,1858,1849,2
65.02,2.492,126.47,1858,1875,2
65.09,2.492,126.48,1857,1849,2
65.19,2.494,126.49,1857,1862,2
65.30,2.494,126.49,1858,1875,2
65.38,2.496,126.51,1857,1849,2
65.48,2.497,126.52,1858,1876,2
65.59,2.498,126.53,1858,1863,2
65.69,2.498,126.54,1857,1863,2
65.85,2.500,126.55,1857,1850,2
66.00,2.502,126.57,1858,1850,2
66.00,2.501,126.56,1857,1876,2
66.08,2.502,126.58,1858,1850,2
66.18,2.503,126.58,1858,1876,2
66.29,2.504,126.59,1857,1863,2
66.39,2.506,126.61,1858,1863,2
66.50,2.507,126.62,1858,1877,2
66.60,2.507,126.62,1857,1864,2
66.68,2.507,126.62,1857,1851,2
66.81,2.508,126.64,1857,1851,2
66.98,2.510,126.65,1858,1851,2
66.98,2.510,126.66,1857,1864,2
67.08,2.511,126.66,1858,1877,2
67.18,2.512,126.68,1857,1864,2
67.29,2.512,126.67,1857,1864,2
67.39,2.513,126.68,1857,1851,2
